customer_id,signup_date,tenure_months,plan_type,signup_channel,monthly_spend,num_support_tickets,last_login_days_ago,payment_failures_past_90d,cancel_page_views_30d,is_churned
C107610,2022-02-06,23,Basic,organic,18.89,0,24.0,0,0,0
C105990,2022-02-06,23,Basic,organic,20.64,2,7.0,0,0,0
C104951,2022-02-06,23,Standard,referral,47.27,1,1.0,1,0,0
C103337,2022-02-06,23,Standard,organic,41.55,2,,0,0,0
C106808,2022-02-06,23,Basic,referral,20.13,0,34.0,0,5,1
C101641,2022-02-06,23,Standard,referral,30.75,0,19.0,0,0,0
C101975,2022-02-06,23,Basic,referral,23.77,1,8.0,0,0,0
C104346,2022-02-06,23,Standard,paid_search,40.69,0,0.0,0,0,0
C102411,2022-02-06,23,Standard,organic,43.42,2,,0,0,0
C102504,2022-02-07,23,Standard,paid_search,30.69,0,9.0,1,0,0
C102971,2022-02-07,23,Basic,referral,16.38,1,6.0,0,0,0
C101463,2022-02-07,23,Standard,organic,37.31,1,,0,0,0
C105218,2022-02-07,23,Standard,organic,36.65,0,1.0,0,0,0
C100847,2022-02-07,23,Standard,referral,29.55,0,2.0,0,0,0
C103616,2022-02-07,23,Basic,partner,16.0,1,,0,0,0
C107289,2022-02-07,23,Basic,organic,16.3,1,0.0,0,0,0
C101452,2022-02-07,23,Standard,organic,34.26,1,,0,0,0
C104723,2022-02-07,23,Standard,organic,38.67,0,,0,0,0
C104119,2022-02-07,23,Standard,referral,48.49,2,4.0,0,0,0
C101652,2022-02-07,23,Standard,organic,44.07,0,1.0,0,0,0
C100583,2022-02-07,23,Premium,referral,70.95,1,,0,0,0
C102277,2022-02-07,23,Standard,organic,31.41,4,7.0,0,0,0
C104340,2022-02-07,23,Basic,paid_search,20.92,0,1.0,0,0,0
C103463,2022-02-07,23,Premium,organic,60.21,2,4.0,0,0,0
C104985,2022-02-07,23,Standard,paid_search,38.32,0,16.0,1,0,0
C105011,2022-02-08,23,Standard,organic,44.87,1,,0,0,0
C100545,2022-02-08,23,Basic,referral,13.99,0,18.0,0,0,0
C102617,2022-02-08,23,Premium,referral,86.75,0,2.0,0,0,0
C100886,2022-02-08,23,Basic,organic,16.18,1,2.0,0,0,0
C107359,2022-02-08,23,Basic,paid_search,16.23,3,8.0,0,0,0
C102313,2022-02-08,23,Basic,paid_search,20.97,2,10.0,0,0,0
C107964,2022-02-08,23,Basic,organic,22.54,0,,0,0,0
C107953,2022-02-09,23,Premium,partner,90.85,1,1.0,0,0,0
C101982,2022-02-09,23,Standard,referral,37.26,1,2.0,0,0,0
C106326,2022-02-09,23,Basic,paid_search,20.13,0,15.0,0,0,0
C106204,2022-02-09,23,Standard,organic,38.23,1,12.0,0,0,0
C106827,2022-02-09,23,Standard,paid_search,44.47,1,14.0,2,0,0
C100897,2022-02-09,23,Standard,paid_search,46.34,0,6.0,0,0,0
C105645,2022-02-09,23,Standard,organic,42.52,1,18.0,0,0,0
C105016,2022-02-10,23,Standard,referral,40.97,3,4.0,0,0,0
C100541,2022-02-10,23,Basic,paid_search,25.95,1,15.0,0,0,0
C104854,2022-02-10,23,Standard,referral,31.96,1,0.0,0,0,0
C103799,2022-02-10,23,Basic,partner,19.33,0,3.0,2,0,0
C104184,2022-02-10,23,Basic,organic,21.39,1,,0,0,0
C101020,2022-02-10,23,Premium,partner,80.42,1,4.0,0,0,0
C101266,2022-02-10,23,Basic,paid_search,17.61,1,9.0,0,0,0
C102487,2022-02-10,23,Standard,referral,25.89,0,,1,0,0
C105536,2022-02-10,23,Premium,referral,78.63,3,14.0,0,0,0
C103451,2022-02-10,23,Basic,paid_search,14.36,1,,1,0,0
C101025,2022-02-10,23,Standard,organic,33.89,1,8.0,0,0,0
C101800,2022-02-11,23,Basic,organic,20.17,1,2.0,0,0,0
C100857,2022-02-11,23,Standard,organic,35.87,0,21.0,0,0,0
C103356,2022-02-11,23,Standard,organic,24.45,0,7.0,1,0,0
C105652,2022-02-11,23,Basic,organic,15.53,3,29.0,0,0,0
C106315,2022-02-11,23,Premium,paid_search,63.2,3,,0,0,0
C107319,2022-02-11,23,Basic,organic,19.09,1,3.0,0,0,0
C106837,2022-02-11,23,Standard,paid_search,50.57,0,47.0,0,0,0
C101978,2022-02-11,23,Basic,partner,18.15,1,,1,0,0
C106275,2022-02-11,23,Basic,organic,21.79,1,10.0,0,0,0
C103780,2022-02-11,23,Standard,organic,30.56,0,30.0,0,2,1
C105474,2022-02-11,23,Basic,paid_search,17.1,0,,1,0,0
C104701,2022-02-11,23,Standard,organic,34.75,0,1.0,0,0,0
C103508,2022-02-12,23,Standard,organic,38.8,1,11.0,1,0,0
C103183,2022-02-12,23,Basic,paid_search,23.65,0,5.0,0,0,0
C100149,2022-02-12,23,Basic,paid_search,20.96,0,2.0,0,0,0
C107529,2022-02-12,23,Standard,paid_search,33.55,3,19.0,1,0,0
C101135,2022-02-12,23,Standard,partner,42.8,0,8.0,0,0,0
C104892,2022-02-12,23,Standard,organic,50.62,0,5.0,0,0,0
C105815,2022-02-12,23,Basic,paid_search,27.22,4,14.0,1,0,0
C107918,2022-02-12,23,Premium,organic,72.97,1,0.0,0,0,0
C102656,2022-02-12,23,Standard,partner,44.87,0,6.0,0,0,0
C104387,2022-02-12,23,Standard,organic,32.07,1,1.0,0,0,0
C104517,2022-02-12,23,Basic,paid_search,20.6,0,12.0,0,0,0
C106369,2022-02-12,23,Premium,organic,95.3,1,7.0,0,0,0
C104872,2022-02-13,23,Basic,paid_search,22.12,1,2.0,1,0,0
C103188,2022-02-13,23,Basic,organic,20.3,2,11.0,0,0,0
C102787,2022-02-13,23,Standard,partner,27.75,0,5.0,0,0,0
C104860,2022-02-13,23,Basic,referral,17.14,1,18.0,0,0,0
C101614,2022-02-13,23,Standard,referral,44.23,1,25.0,1,0,0
C103112,2022-02-13,23,Standard,partner,47.31,1,12.0,0,0,0
C106210,2022-02-13,23,Basic,organic,16.83,0,20.0,1,0,0
C105849,2022-02-13,23,Basic,paid_search,20.16,0,6.0,0,0,0
C102459,2022-02-13,23,Standard,organic,42.41,1,2.0,0,0,0
C105256,2022-02-13,23,Standard,paid_search,33.1,2,3.0,0,0,0
C105605,2022-02-14,23,Premium,paid_search,75.48,0,10.0,0,0,0
C101888,2022-02-14,23,Premium,paid_search,81.94,0,21.0,0,0,0
C103532,2022-02-14,23,Basic,organic,18.2,0,1.0,0,0,0
C107627,2022-02-14,23,Premium,partner,99.85,1,,0,0,0
C103500,2022-02-14,23,Standard,paid_search,44.55,0,21.0,1,2,1
C107182,2022-02-14,23,Standard,organic,37.65,2,9.0,0,0,0
C107409,2022-02-14,23,Basic,referral,19.56,1,9.0,0,0,0
C102372,2022-02-14,23,Premium,partner,78.65,0,0.0,0,0,0
C105973,2022-02-14,23,Basic,referral,13.93,0,1.0,0,0,0
C105384,2022-02-14,23,Standard,organic,40.16,0,0.0,1,0,0
C101410,2022-02-14,23,Basic,referral,26.34,0,10.0,0,0,0
C100618,2022-02-14,23,Basic,organic,18.0,1,5.0,0,0,0
C101350,2022-02-14,23,Premium,referral,65.77,1,2.0,1,0,0
C104483,2022-02-14,23,Standard,organic,35.87,0,3.0,0,0,0
C103918,2022-02-14,23,Premium,organic,84.69,0,2.0,0,0,0
C102981,2022-02-14,23,Premium,referral,73.85,0,11.0,0,0,0
C101469,2022-02-14,23,Basic,organic,26.98,1,5.0,0,0,0
C104736,2022-02-14,23,Standard,referral,35.11,2,8.0,0,0,0
C107360,2022-02-15,23,Standard,referral,57.86,3,1.0,0,0,0
C102524,2022-02-15,23,Basic,partner,15.49,1,13.0,0,0,0
C106415,2022-02-15,23,Premium,paid_search,71.2,0,29.0,0,2,1
C106248,2022-02-15,23,Basic,partner,21.5,0,5.0,0,0,0
C102001,2022-02-15,23,Basic,referral,18.64,0,9.0,0,0,0
C107271,2022-02-15,23,Basic,organic,16.58,0,3.0,0,0,0
C106613,2022-02-15,23,Basic,partner,20.82,0,,0,0,0
C106530,2022-02-16,22,Standard,partner,48.02,0,5.0,0,0,0
C102803,2022-02-16,22,Basic,organic,25.39,1,8.0,0,0,0
C106287,2022-02-16,22,Premium,referral,75.93,0,1.0,0,0,0
C105695,2022-02-16,22,Basic,partner,20.04,0,1.0,0,0,0
C100035,2022-02-16,22,Basic,referral,17.68,4,5.0,1,0,0
C102887,2022-02-16,22,Basic,referral,21.93,1,2.0,0,0,0
C106834,2022-02-16,22,Basic,organic,19.87,1,,0,0,0
C106631,2022-02-16,22,Basic,referral,16.91,2,7.0,0,0,0
C107976,2022-02-16,22,Basic,referral,20.9,0,6.0,0,0,0
C102128,2022-02-16,22,Standard,partner,30.8,2,,0,0,0
C101455,2022-02-17,22,Standard,paid_search,34.02,1,13.0,0,0,0
C106138,2022-02-17,22,Basic,paid_search,18.94,0,20.0,0,0,1
C106330,2022-02-17,22,Basic,organic,21.8,1,4.0,0,0,0
C100278,2022-02-17,22,Basic,paid_search,23.09,0,3.0,0,0,0
C107848,2022-02-17,22,Basic,referral,18.31,0,,0,0,0
C102330,2022-02-17,22,Basic,organic,21.83,1,10.0,0,0,0
C106838,2022-02-17,22,Basic,organic,13.21,0,4.0,0,0,0
C103797,2022-02-17,22,Premium,referral,83.51,2,2.0,0,0,0
C106063,2022-02-17,22,Basic,organic,22.27,0,1.0,1,0,0
C104691,2022-02-18,22,Basic,referral,21.0,1,3.0,0,0,0
C100517,2022-02-18,22,Basic,organic,23.46,0,,0,0,0
C104643,2022-02-18,22,Basic,paid_search,21.09,2,4.0,0,0,0
C105358,2022-02-18,22,Standard,paid_search,44.93,1,9.0,0,0,0
C106334,2022-02-18,22,Basic,organic,17.86,0,17.0,0,0,0
C105969,2022-02-18,22,Standard,organic,43.34,1,7.0,0,0,0
C102710,2022-02-18,22,Basic,organic,19.13,2,6.0,0,0,0
C102963,2022-02-18,22,Basic,partner,16.45,1,3.0,0,0,0
C105300,2022-02-18,22,Standard,organic,40.01,0,5.0,1,0,0
C102439,2022-02-18,22,Standard,referral,35.28,1,8.0,0,0,0
C101034,2022-02-18,22,Standard,organic,49.1,0,,0,0,0
C103916,2022-02-18,22,Premium,referral,81.9,1,4.0,0,4,1
C105308,2022-02-19,22,Basic,referral,21.79,0,1.0,0,0,0
C101361,2022-02-19,22,Basic,organic,22.8,1,16.0,0,0,0
C100044,2022-02-19,22,Standard,organic,43.18,1,1.0,0,0,0
C106294,2022-02-19,22,Basic,partner,25.31,0,4.0,0,0,0
C106660,2022-02-19,22,Basic,paid_search,20.5,2,3.0,0,0,0
C104393,2022-02-19,22,Standard,partner,37.4,3,1.0,0,0,0
C104290,2022-02-19,22,Standard,organic,41.82,0,2.0,0,0,0
C104276,2022-02-19,22,Basic,organic,14.72,2,45.0,0,0,0
C101768,2022-02-19,22,Basic,organic,15.26,0,0.0,0,0,0
C102311,2022-02-19,22,Premium,organic,67.12,1,1.0,0,0,0
C100386,2022-02-19,22,Basic,organic,20.76,2,8.0,1,2,1
C104837,2022-02-19,22,Standard,paid_search,47.35,0,11.0,0,0,0
C104455,2022-02-19,22,Basic,referral,22.75,0,11.0,0,0,0
C103560,2022-02-19,22,Premium,organic,89.97,0,1.0,0,0,0
C104398,2022-02-20,22,Premium,paid_search,68.32,2,5.0,0,0,0
C104683,2022-02-20,22,Premium,paid_search,82.63,0,28.0,1,0,0
C106144,2022-02-20,22,Standard,referral,35.16,1,10.0,0,0,0
C104679,2022-02-20,22,Standard,organic,38.04,0,1.0,0,0,0
C104853,2022-02-20,22,Standard,paid_search,25.39,0,22.0,0,0,0
C107870,2022-02-20,22,Basic,organic,17.32,0,7.0,0,0,0
C107938,2022-02-20,22,Basic,organic,20.76,3,1.0,0,0,0
C102231,2022-02-20,22,Standard,organic,48.46,1,1.0,0,0,0
C103154,2022-02-20,22,Standard,paid_search,39.52,1,10.0,0,0,0
C102704,2022-02-20,22,Standard,organic,44.39,1,14.0,1,0,0
C102794,2022-02-20,22,Standard,paid_search,45.22,2,1.0,0,0,0
C106008,2022-02-20,22,Basic,organic,21.07,2,12.0,0,0,0
C107909,2022-02-20,22,Standard,organic,45.13,0,14.0,0,0,0
C106801,2022-02-20,22,Basic,organic,22.39,0,20.0,1,0,0
C106286,2022-02-21,22,Premium,paid_search,80.46,1,1.0,0,0,0
C105335,2022-02-21,22,Standard,referral,47.73,0,5.0,0,0,0
C103410,2022-02-21,22,Standard,partner,42.83,0,12.0,0,0,0
C106313,2022-02-21,22,Premium,organic,75.55,0,9.0,0,0,0
C102590,2022-02-21,22,Basic,partner,19.43,0,8.0,0,0,0
C106130,2022-02-21,22,Premium,paid_search,62.97,2,31.0,0,0,0
C100898,2022-02-21,22,Premium,referral,79.57,1,,0,0,0
C107686,2022-02-21,22,Basic,paid_search,22.06,1,9.0,1,0,0
C106932,2022-02-21,22,Standard,paid_search,36.49,1,7.0,0,0,0
C107036,2022-02-21,22,Standard,organic,44.81,0,,1,0,0
C103069,2022-02-21,22,Standard,paid_search,55.79,3,5.0,0,0,0
C106276,2022-02-22,22,Standard,organic,48.16,1,6.0,0,0,0
C105529,2022-02-22,22,Basic,organic,19.61,0,8.0,0,0,0
C107971,2022-02-22,22,Basic,referral,23.89,2,2.0,1,0,0
C106619,2022-02-22,22,Standard,referral,32.73,0,5.0,0,0,0
C101952,2022-02-22,22,Standard,partner,45.84,2,18.0,0,0,0
C103276,2022-02-22,22,Basic,organic,20.49,0,,0,0,0
C104779,2022-02-22,22,Basic,organic,16.1,1,6.0,0,0,0
C101833,2022-02-22,22,Standard,referral,37.49,1,10.0,0,0,0
C103987,2022-02-22,22,Premium,paid_search,58.3,0,2.0,0,0,0
C103815,2022-02-22,22,Basic,referral,16.32,2,8.0,0,0,0
C103651,2022-02-22,22,Basic,referral,21.27,0,0.0,0,0,0
C101021,2022-02-22,22,Premium,paid_search,64.88,0,0.0,0,0,0
C100658,2022-02-22,22,Standard,partner,36.54,1,3.0,0,0,0
C103531,2022-02-22,22,Basic,partner,15.89,1,5.0,0,0,0
C103334,2022-02-22,22,Basic,organic,23.58,1,,0,0,0
C106525,2022-02-22,22,Basic,paid_search,16.36,0,7.0,0,0,0
C104230,2022-02-23,22,Basic,organic,16.82,0,8.0,0,0,0
C104592,2022-02-23,22,Premium,organic,93.61,0,4.0,1,0,0
C102024,2022-02-23,22,Premium,paid_search,78.5,1,4.0,0,0,0
C105422,2022-02-23,22,Standard,organic,49.03,0,5.0,0,2,1
C107274,2022-02-23,22,Basic,organic,14.34,1,,0,0,0
C107698,2022-02-23,22,Standard,organic,34.99,0,8.0,0,0,0
C107881,2022-02-23,22,Premium,organic,79.32,0,,0,0,0
C107159,2022-02-23,22,Basic,paid_search,15.84,1,66.0,0,3,1
C106438,2022-02-24,22,Premium,organic,79.51,0,1.0,0,0,0
C103535,2022-02-24,22,Premium,organic,77.6,1,4.0,0,0,0
C101910,2022-02-24,22,Premium,paid_search,92.71,0,1.0,0,0,0
C103613,2022-02-24,22,Basic,organic,18.38,0,25.0,1,2,1
C105583,2022-02-24,22,Standard,organic,28.85,1,,1,0,0
C101252,2022-02-24,22,Basic,paid_search,19.1,0,6.0,1,0,0
C106793,2022-02-24,22,Premium,partner,91.09,1,3.0,0,0,0
C101214,2022-02-24,22,Basic,referral,20.3,1,1.0,0,0,0
C103931,2022-02-24,22,Standard,paid_search,34.36,0,10.0,0,0,0
C102668,2022-02-25,22,Basic,organic,24.41,0,17.0,1,0,0
C101054,2022-02-25,22,Standard,organic,34.31,1,6.0,0,3,1
C100068,2022-02-25,22,Premium,organic,49.2,1,23.0,0,0,0
C106796,2022-02-25,22,Basic,organic,17.47,2,9.0,0,0,0
C105696,2022-02-25,22,Standard,organic,39.49,1,4.0,0,2,1
C106337,2022-02-25,22,Premium,paid_search,60.92,0,,0,0,0
C104696,2022-02-25,22,Basic,organic,17.59,3,0.0,0,0,0
C107949,2022-02-25,22,Basic,partner,17.56,0,2.0,0,0,0
C107124,2022-02-25,22,Premium,organic,100.01,2,13.0,0,0,0
C106869,2022-02-25,22,Premium,organic,75.75,0,5.0,0,0,0
C103579,2022-02-26,22,Basic,paid_search,25.29,1,1.0,0,0,0
C102478,2022-02-26,22,Basic,organic,19.62,0,1.0,0,0,0
C102855,2022-02-26,22,Basic,paid_search,23.03,2,0.0,0,0,0
C101026,2022-02-26,22,Basic,organic,16.39,0,7.0,0,0,0
C106328,2022-02-26,22,Basic,organic,23.46,3,,0,0,0
C107604,2022-02-26,22,Basic,organic,23.77,1,8.0,0,0,0
C104104,2022-02-26,22,Standard,paid_search,39.73,1,17.0,0,0,0
C105165,2022-02-26,22,Basic,referral,22.2,0,0.0,0,0,0
C100216,2022-02-27,22,Standard,paid_search,49.04,2,10.0,0,0,0
C107634,2022-02-27,22,Standard,referral,39.05,0,2.0,0,0,0
C106521,2022-02-27,22,Standard,organic,34.51,1,4.0,0,0,0
C107670,2022-02-27,22,Basic,organic,22.01,2,,0,0,0
C100126,2022-02-27,22,Standard,organic,40.57,2,15.0,0,0,0
C101570,2022-02-27,22,Basic,organic,12.14,2,1.0,0,0,0
C106918,2022-02-27,22,Standard,organic,33.14,1,2.0,0,0,0
C107555,2022-02-27,22,Basic,organic,19.43,0,3.0,0,0,0
C101587,2022-02-27,22,Basic,referral,20.9,1,0.0,1,0,0
C104623,2022-02-27,22,Standard,paid_search,42.61,1,5.0,0,0,0
C103915,2022-02-27,22,Premium,organic,76.11,0,8.0,1,0,0
C105138,2022-02-28,22,Basic,paid_search,12.21,0,3.0,0,0,0
C103758,2022-02-28,22,Basic,referral,18.92,0,10.0,1,0,0
C107410,2022-02-28,22,Basic,referral,20.78,0,,1,0,0
C106371,2022-02-28,22,Basic,organic,9.96,3,,0,0,0
C106666,2022-02-28,22,Basic,organic,20.73,0,41.0,0,3,1
C106017,2022-02-28,22,Standard,organic,35.75,2,7.0,0,0,0
C104647,2022-02-28,22,Basic,organic,18.59,0,3.0,0,0,0
C102751,2022-02-28,22,Basic,organic,19.95,2,,1,1,0
C101095,2022-02-28,22,Standard,paid_search,38.12,0,,0,0,0
C105507,2022-02-28,22,Basic,organic,15.94,1,3.0,1,0,0
C107985,2022-02-28,22,Basic,paid_search,19.67,1,2.0,0,0,0
C100438,2022-03-01,22,Basic,paid_search,16.03,0,11.0,0,0,0
C103133,2022-03-01,22,Basic,paid_search,15.98,2,14.0,0,0,0
C105590,2022-03-01,22,Standard,referral,29.99,0,59.0,0,0,0
C107719,2022-03-01,22,Premium,organic,62.42,3,2.0,0,0,0
C104536,2022-03-01,22,Basic,paid_search,19.83,0,66.0,0,0,0
C101850,2022-03-01,22,Premium,paid_search,105.09,0,15.0,0,0,0
C106964,2022-03-01,22,Standard,paid_search,27.58,0,33.0,1,0,0
C102634,2022-03-02,22,Standard,organic,47.14,2,25.0,0,0,0
C103638,2022-03-02,22,Standard,paid_search,44.11,0,4.0,0,0,0
C104576,2022-03-02,22,Basic,organic,22.63,1,14.0,0,0,0
C101360,2022-03-02,22,Standard,organic,44.85,1,0.0,0,0,0
C107311,2022-03-02,22,Standard,referral,36.27,0,2.0,0,0,0
C100279,2022-03-02,22,Standard,paid_search,52.24,1,5.0,1,4,1
C103886,2022-03-02,22,Basic,partner,25.41,2,18.0,0,0,0
C105261,2022-03-02,22,Basic,organic,23.22,4,3.0,0,0,0
C100677,2022-03-03,22,Basic,paid_search,19.89,0,10.0,0,0,0
C100430,2022-03-03,22,Basic,organic,23.77,0,22.0,0,0,0
C100245,2022-03-03,22,Basic,paid_search,23.11,1,1.0,0,0,0
C106608,2022-03-03,22,Premium,partner,72.95,2,19.0,0,0,0
C106009,2022-03-03,22,Basic,organic,20.33,0,4.0,1,0,0
C101327,2022-03-03,22,Premium,organic,88.33,2,2.0,0,0,0
C106193,2022-03-03,22,Standard,organic,39.41,0,20.0,0,0,0
C101121,2022-03-03,22,Basic,paid_search,11.86,0,3.0,0,0,0
C101255,2022-03-03,22,Premium,organic,76.23,0,7.0,0,0,0
C107501,2022-03-03,22,Standard,organic,35.55,1,4.0,1,0,0
C103542,2022-03-04,22,Standard,organic,48.79,0,13.0,0,0,0
C105875,2022-03-04,22,Basic,organic,19.28,1,20.0,0,0,0
C103320,2022-03-04,22,Basic,referral,18.83,1,9.0,0,0,0
C106637,2022-03-04,22,Premium,referral,72.25,0,2.0,0,0,0
C107561,2022-03-04,22,Standard,referral,41.91,2,7.0,1,0,0
C100880,2022-03-04,22,Basic,organic,20.08,1,19.0,0,0,0
C105228,2022-03-04,22,Standard,partner,36.1,3,1.0,0,0,0
C100006,2022-03-04,22,Standard,organic,40.63,1,9.0,0,0,0
C106412,2022-03-04,22,Basic,partner,19.61,1,12.0,0,0,0
C100752,2022-03-04,22,Basic,paid_search,22.28,0,9.0,0,0,0
C102365,2022-03-04,22,Basic,referral,18.03,0,17.0,0,0,0
C107961,2022-03-05,22,Basic,organic,22.68,0,21.0,0,0,0
C107774,2022-03-05,22,Basic,organic,17.16,0,12.0,0,0,0
C102316,2022-03-05,22,Standard,paid_search,47.3,0,1.0,0,0,0
C106853,2022-03-05,22,Standard,referral,35.69,1,14.0,0,0,0
C103280,2022-03-05,22,Standard,referral,45.01,1,3.0,0,0,0
C105366,2022-03-05,22,Standard,partner,38.95,1,2.0,0,0,0
C107402,2022-03-05,22,Basic,referral,18.15,1,5.0,0,0,0
C105178,2022-03-05,22,Standard,referral,33.08,1,2.0,0,0,0
C102864,2022-03-05,22,Standard,organic,44.24,2,0.0,0,0,0
C106156,2022-03-05,22,Standard,referral,49.44,1,0.0,1,0,0
C100195,2022-03-05,22,Standard,organic,36.16,0,1.0,0,0,0
C102528,2022-03-05,22,Standard,organic,47.59,1,,0,0,0
C103619,2022-03-05,22,Premium,organic,70.12,1,,0,0,0
C107187,2022-03-05,22,Standard,referral,50.1,0,12.0,1,0,0
C103981,2022-03-06,22,Premium,organic,95.62,1,2.0,0,0,0
C107525,2022-03-06,22,Standard,referral,41.93,1,6.0,0,0,0
C101720,2022-03-06,22,Standard,paid_search,33.99,1,5.0,1,0,1
C103534,2022-03-06,22,Basic,referral,24.51,0,,0,0,0
C105791,2022-03-06,22,Basic,organic,17.87,1,55.0,0,0,0
C105193,2022-03-06,22,Basic,organic,17.18,3,20.0,0,0,0
C106512,2022-03-06,22,Basic,partner,19.49,1,4.0,0,0,0
C104431,2022-03-06,22,Basic,organic,15.69,2,,0,0,0
C105534,2022-03-06,22,Premium,organic,67.62,1,3.0,0,0,0
C101542,2022-03-06,22,Standard,organic,49.77,1,2.0,0,0,0
C104697,2022-03-06,22,Basic,organic,18.79,0,11.0,0,0,0
C100727,2022-03-06,22,Basic,paid_search,18.05,0,23.0,0,0,0
C101808,2022-03-07,22,Basic,paid_search,21.21,2,25.0,0,0,0
C104257,2022-03-07,22,Basic,organic,19.88,0,5.0,0,0,0
C106577,2022-03-07,22,Basic,organic,18.74,0,1.0,0,0,0
C100000,2022-03-07,22,Standard,paid_search,26.18,1,,0,0,0
C100171,2022-03-07,22,Standard,referral,47.03,0,,0,0,0
C100694,2022-03-07,22,Basic,paid_search,20.25,1,5.0,0,0,0
C107931,2022-03-07,22,Standard,paid_search,37.11,1,10.0,0,0,0
C102853,2022-03-07,22,Basic,organic,20.5,2,9.0,0,0,0
C101530,2022-03-07,22,Basic,referral,18.23,1,1.0,0,0,0
C101930,2022-03-07,22,Premium,referral,66.46,1,0.0,0,0,0
C103247,2022-03-07,22,Basic,organic,17.17,1,11.0,0,0,0
C107489,2022-03-07,22,Standard,partner,42.88,0,2.0,0,0,0
C104925,2022-03-07,22,Standard,partner,41.2,0,9.0,0,0,0
C103527,2022-03-07,22,Standard,referral,35.48,0,1.0,0,0,0
C107895,2022-03-08,22,Basic,referral,21.84,4,7.0,0,0,0
C102911,2022-03-08,22,Standard,paid_search,42.55,0,5.0,0,0,0
C100358,2022-03-08,22,Standard,partner,35.98,0,8.0,0,0,0
C100132,2022-03-08,22,Basic,organic,15.58,0,6.0,0,0,0
C100825,2022-03-08,22,Basic,referral,23.95,1,4.0,0,0,0
C107368,2022-03-08,22,Standard,referral,45.34,1,6.0,2,0,0
C104127,2022-03-08,22,Standard,organic,21.69,0,3.0,0,0,0
C106035,2022-03-08,22,Premium,organic,94.75,1,,0,0,0
C101632,2022-03-08,22,Basic,partner,19.44,1,10.0,0,0,0
C102032,2022-03-08,22,Basic,organic,14.9,0,13.0,0,0,0
C102081,2022-03-08,22,Basic,organic,21.34,0,2.0,0,0,0
C100909,2022-03-08,22,Basic,organic,16.49,0,2.0,1,0,0
C104100,2022-03-09,22,Basic,paid_search,11.34,1,8.0,0,0,0
C100032,2022-03-09,22,Standard,referral,39.41,1,2.0,0,0,0
C104610,2022-03-09,22,Basic,organic,23.61,0,,0,1,0
C104527,2022-03-09,22,Standard,organic,36.15,2,7.0,0,0,0
C106654,2022-03-09,22,Basic,partner,19.11,2,2.0,0,0,0
C105564,2022-03-09,22,Standard,paid_search,44.36,0,17.0,0,0,0
C106930,2022-03-09,22,Basic,referral,24.74,0,18.0,1,0,0
C102339,2022-03-09,22,Standard,paid_search,40.69,0,5.0,0,0,0
C107385,2022-03-09,22,Basic,partner,17.06,0,17.0,0,0,0
C105481,2022-03-09,22,Basic,organic,18.85,2,2.0,0,0,0
C102815,2022-03-10,22,Basic,paid_search,13.53,0,0.0,0,0,0
C100009,2022-03-10,22,Standard,paid_search,28.02,0,36.0,0,0,0
C104299,2022-03-10,22,Basic,paid_search,17.46,0,8.0,1,0,0
C104571,2022-03-10,22,Premium,referral,92.49,1,7.0,0,0,0
C100375,2022-03-10,22,Basic,organic,28.65,0,2.0,0,0,0
C100950,2022-03-10,22,Basic,organic,21.06,1,24.0,0,0,0
C101689,2022-03-10,22,Premium,organic,68.63,3,8.0,0,0,0
C106395,2022-03-10,22,Basic,referral,12.81,1,2.0,1,0,0
C103413,2022-03-10,22,Standard,referral,48.36,0,13.0,0,0,0
C106567,2022-03-10,22,Premium,organic,81.75,1,8.0,1,0,0
C104293,2022-03-10,22,Basic,paid_search,17.48,0,5.0,0,0,0
C107879,2022-03-10,22,Standard,paid_search,40.34,0,10.0,0,0,0
C104465,2022-03-10,22,Standard,referral,20.56,2,11.0,1,0,0
C100580,2022-03-10,22,Standard,organic,33.42,1,2.0,0,0,0
C105902,2022-03-10,22,Standard,partner,44.11,1,,1,0,0
C105763,2022-03-10,22,Basic,paid_search,26.49,1,7.0,0,0,0
C105478,2022-03-10,22,Basic,paid_search,19.02,3,10.0,0,0,0
C104670,2022-03-11,22,Basic,partner,18.63,0,0.0,0,0,0
C102452,2022-03-11,22,Standard,organic,31.76,0,9.0,0,0,0
C103974,2022-03-11,22,Standard,paid_search,44.59,1,32.0,0,0,0
C100790,2022-03-11,22,Standard,paid_search,35.14,1,7.0,0,1,0
C100699,2022-03-11,22,Standard,paid_search,56.34,0,1.0,0,0,0
C103671,2022-03-11,22,Basic,organic,20.49,0,5.0,0,0,0
C102593,2022-03-11,22,Standard,partner,35.33,1,,0,0,0
C107371,2022-03-11,22,Basic,partner,20.76,2,1.0,0,0,0
C106419,2022-03-11,22,Standard,organic,24.59,2,14.0,0,0,0
C100242,2022-03-11,22,Standard,paid_search,34.06,0,4.0,1,0,0
C100976,2022-03-11,22,Standard,paid_search,50.67,0,,1,0,0
C100673,2022-03-11,22,Basic,paid_search,21.21,1,1.0,0,0,0
C107993,2022-03-11,22,Basic,organic,14.63,1,37.0,0,0,0
C102265,2022-03-11,22,Premium,paid_search,104.67,0,0.0,0,0,0
C107858,2022-03-11,22,Standard,partner,38.92,1,13.0,0,0,0
C104847,2022-03-12,22,Standard,organic,49.12,3,3.0,1,0,0
C106333,2022-03-12,22,Basic,partner,25.25,0,3.0,0,0,0
C104070,2022-03-12,22,Basic,organic,19.12,1,9.0,0,0,0
